"configuration","problem","model","data_file","status","time","objectiveBound","peakDepth","eliminatedLinearConstraints","flatIntVars","propagations","intVars","method","flatBoolConstraints","nodes","objective","restarts","evaluatedReifiedConstraints","flatTime","optTime","initTime","flatIntConstraints","randomSeed","nSolutions","failures","paths","solver_objective","variables","run","propagators","eliminatedImplications","baseMem","trailMem","openNodes","evaluatedHalfReifiedConstraints","solveTime","peakMem","boolVariables","flatBoolVars","nogoods","backjumps"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-02.dzn","OPTIMAL_SOLUTION","1.1030848759692162","1647","","305","1750","","","minimize","","1","1647","","825","0.682416","","","2825","","4","","0","1647","","makespan_reverse-cp2025","","","","","","1386","0.7757","","","591","",""
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-03.dzn","OPTIMAL_SOLUTION","3.5069763909559697","","366","","1634","5570201","1644","minimize","9217","3158","2613","1","10440","1.2238","0.601","0.828","11559","1671593569","1","2159","0","2613","35336","makespan_reverse-cp2025","20342","847","0.0","3.16","","491","0.603","0.0","33690","12822","2159","634"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-06.dzn","OPTIMAL_SOLUTION","1.0532315811142325","","59","","257","3036","262","minimize","846","59","683","1","550","0.267877","0.013","0.383","758","1553517400","1","0","0","683","391396","makespan_reverse-cp2025","1078","121","0.0","0.08","","71","0.014","0.0","391132","910","0","0"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t045-02.dzn","OPTIMAL_SOLUTION","64.71807596995495","","1756","","7021","177547328","7060","minimize","97660","21273","9003","10","155350","9.65322","31.229","14.908","158558","-437790675","1","16452","0","9003","385341","makespan_reverse-cp2025","306172","4235","0.0","7.12","","2395","31.285","0.0","378279","166276","16452","4890"
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t004-01.dzn","OPTIMAL_SOLUTION","0.6171330970246345","","56","","260","2736","264","minimize","848","58","786","1","554","0.273778","0.007","0.048","765","2104580507","1","1","0","786","3243","makespan_reverse-cp2025","1096","121","0.0","0.63","","72","0.007","0.0","2977","919","1","2"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-05.dzn","OPTIMAL_SOLUTION","1.5044292320962995","1657","","","905","","","minimize","4304","197","1657","","4318","0.576288","","0.17","4629","","1","95","0","1657","993","makespan_reverse-cp2025","3791","484","","","","","0.3","59.0","","5382","",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-01.dzn","OPTIMAL_SOLUTION","0.6297557540237904","","55","","273","3846","277","minimize","836","57","914","1","530","0.273329","0.008","0.056","766","407267724","1","1","0","914","8891","makespan_reverse-cp2025","1065","121","0.0","0.63","","74","0.008","0.0","8612","909","1","1"
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t025-02.dzn","SATISFIED","303.5673758231569","","","","3185","","","minimize","26124","","5349","","35118","2.63497","","","36860","","2","","0","","","makespan_reverse-cp2025","","1815","","","","1035","","","","39954","",""
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t010-02.dzn","OPTIMAL_SOLUTION","1.5348189661744982","2114","","","578","13749","","minimize","1210","","2114","","378","0.33919","","","1213","","1","66","0","2114","","makespan_reverse-cp2025","","484","","","","378","0.180305","","218","1144","",""
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-01.dzn","OPTIMAL_SOLUTION","0.5006438451819122","350","","","17","1","","minimize","","","350","","","0.170021","","","44","","1","0","0","350","","makespan_reverse-cp2025","","","","","","","0.020906","","0","14","",""
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t006-02.dzn","OPTIMAL_SOLUTION","0.8563998979516327","","108","","496","188578","502","minimize","1807","368","1106","2","1330","0.36476","0.032","0.117","1709","-1153376897","1","170","0","1106","7859","makespan_reverse-cp2025","2570","242","0.0","1.41","","148","0.032","0.0","7355","2046","170","81"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t006-06.dzn","OPTIMAL_SOLUTION","0.6398371229879558","","62","","286","3223","291","minimize","879","62","1213","1","616","0.289041","0.007","0.051","883","1625657665","1","0","0","1213","4914","makespan_reverse-cp2025","1246","121","0.0","0.63","","81","0.008","0.0","4621","1018","0","0"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t012-05.dzn","OPTIMAL_SOLUTION","1.9192946190014482","2131","","","605","164796","","minimize","1210","","2131","","378","0.374644","","","1264","","1","1021","0","2131","","makespan_reverse-cp2025","","484","","","","378","0.295978","","506","1176","",""
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-04.dzn","OPTIMAL_SOLUTION","3.9082986740395427","","418","","1795","2553770","1806","minimize","10630","1760","3535","2","12124","1.27017","0.289","1.275","13246","-1488419296","2","815","0","3535","34249","makespan_reverse-cp2025","23548","968","0.0","4.75","","556","0.29","0.0","32441","14778","815","112"
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-04.dzn","OPTIMAL_SOLUTION","1.5638941030483693","","216","","968","317296","974","minimize","4430","372","2204","2","4292","0.61306","0.041","0.406","4999","554658498","1","132","0","2204","12662","makespan_reverse-cp2025","8388","484","0.0","2.11","","279","0.041","0.0","11686","5677","132","12"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t016-03.dzn","OPTIMAL_SOLUTION","4.549858953803778","3244","","","1416","26323","","minimize","3630","","3244","","1134","0.641431","","","2899","","1","6","0","3244","","makespan_reverse-cp2025","","1452","","","","1134","0.615806","","445","3186","",""
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t050-03.dzn","OPTIMAL_SOLUTION","107.2522324891761","","2015","","7877","388685312","7916","minimize","118786","43663","10078","12","191892","12.2178","69.389","15.672","195252","1200810301","1","33433","0","10078","458872","makespan_reverse-cp2025","378365","4840","0.0","54.07","","2735","69.457","0.0","450954","204267","33433","9323"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t002-01.dzn","OPTIMAL_SOLUTION","0.7042874521575868","479","","","236","4111","","minimize","605","","479","","189","0.230813","","","512","","1","0","0","479","","makespan_reverse-cp2025","","242","","","","189","0.075547","","74","526","",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-03.dzn","OPTIMAL_SOLUTION","3.9253869659733027","","361","","1634","7834218","1644","minimize","9217","4962","2613","4","10440","1.17675","1.07","0.823","11559","1465850298","1","1012","0","2613","40430","makespan_reverse-cp2025","20342","847","0.0","3.16","","491","1.072","0.0","38784","12822","1012","3540"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-01.dzn","OPTIMAL_SOLUTION","0.9443757131230086","1590","","","312","4351","","minimize","605","","1590","","189","0.268532","","","667","","1","1","0","1590","","makespan_reverse-cp2025","","242","","","","189","0.096292","","79","602","",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-05.dzn","OPTIMAL_SOLUTION","0.9884038441814482","","110","","542","437765","548","minimize","1895","882","1580","2","1506","0.407278","0.06","0.162","1981","-1504770934","1","247","0","1580","8236","makespan_reverse-cp2025","2990","242","0.0","0.94","","148","0.06","0.0","7686","2258","247","515"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-04.dzn","OPTIMAL_SOLUTION","1.5835652127861977","","213","","968","699933","974","minimize","4430","908","2204","1","4292","0.58828","0.079","0.403","4999","1616396210","1","179","0","2204","15488","makespan_reverse-cp2025","8388","484","0.0","2.11","","279","0.079","0.0","14512","5677","179","518"
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t002-05.dzn","OPTIMAL_SOLUTION","0.48958069016225636","","3","","33","203","35","minimize","2","3","328","1","4","0.198585","0.002","0.024","73","40523028","1","0","0","328","25054","makespan_reverse-cp2025","67","","0.0","0.05","","","0.003","0.0","25017","30","0","0"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t035-01.dzn","OPTIMAL_SOLUTION","270.0263861119747","6901","","7625","101049","","","minimize","","165","6901","","11025","29.0656","","","162251","","1","","0","6901","","makespan_reverse-cp2025","","","","","95","91440","266.8865","","","9771","",""
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-06.dzn","OPTIMAL_SOLUTION","0.6766244929749519","","5","","88","584","119","minimize","7","5","988","1","14","0.207524","0.007","0.156","197","-567397448","1","0","0","988","149391","makespan_reverse-cp2025","184","","0.0","0.19","","","0.008","0.0","149270","82","0","0"
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-04.dzn","OPTIMAL_SOLUTION","1.06440784689039","","160","","680","76902","687","minimize","2843","377","1539","2","2260","0.481192","0.024","0.178","2692","-1039992557","2","46","0","1539","11722","makespan_reverse-cp2025","4295","363","0.0","3.16","","211","0.024","0.0","11033","3266","46","14"
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t020-02.dzn","OPTIMAL_SOLUTION","65.53024323307909","","658","","2194","115986878","2207","minimize","14455","83254","4212","56","17490","1.48918","60.089","1.994","18791","590930817","7","13708","0","4212","1449328","makespan_reverse-cp2025","33981","1210","0.0","4.75","","695","60.115","0.0","1447119","20771","13708","63192"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t020-03.dzn","SATISFIED","301.59980231290683","4423","","3050","23960","","","minimize","","1749","4687","","4699","6.59855","","","40059","","25","","0","4687","","makespan_reverse-cp2025","","","","","456","20182","300.2792","","","4068","",""
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t004-04.dzn","OPTIMAL_SOLUTION","1.0799575010314584","","60","","276","2734","280","minimize","839","60","680","1","536","0.273699","0.013","0.398","782","546966588","1","0","0","680","445164","makespan_reverse-cp2025","1092","121","0.0","0.94","","71","0.015","0.0","444882","910","0","0"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t012-01.dzn","OPTIMAL_SOLUTION","1.5218138978816569","","212","","997","62570","1003","minimize","4486","237","2275","1","4404","0.627013","0.023","0.368","5172","559826461","1","17","0","2275","13107","makespan_reverse-cp2025","8651","484","0.0","3.16","","281","0.023","0.0","12102","5813","17","8"
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-05.dzn","OPTIMAL_SOLUTION","1.955933767138049","","252","","915","2451342","922","minimize","4304","2850","1657","6","4040","0.620101","0.585","0.256","4639","1570307693","2","687","0","1657","128005","makespan_reverse-cp2025","7800","484","0.0","2.11","","278","0.586","0.0","127081","5382","687","1671"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-01.dzn","UNKNOWN","302.3667529700324","","","","2002","","","minimize","13099","","","","15920","1.49746","","","17152","","0","","0","","","makespan_reverse-cp2025","","1089","","","","628","","","","18903","",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-03.dzn","UNKNOWN","302.3942750140559","","","","2002","","","minimize","13569","","","","16860","1.49979","","","18087","","0","","0","","","makespan_reverse-cp2025","","1089","","","","627","","","","19836","",""
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-06.dzn","OPTIMAL_SOLUTION","0.9927281620912254","1424","","","345","1164","","minimize","605","","1424","","189","0.268037","","","740","","3","0","0","1424","","makespan_reverse-cp2025","","242","","","","189","0.136285","","6","614","",""
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t004-01.dzn","OPTIMAL_SOLUTION","0.6131282979622483","","56","","260","2736","264","minimize","848","58","786","1","554","0.270051","0.007","0.048","765","1546907609","1","1","0","786","3243","makespan_reverse-cp2025","1096","121","0.0","0.63","","72","0.007","0.0","2977","919","1","2"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-04.dzn","OPTIMAL_SOLUTION","6.814342695986852","3535","","2440","16818","","","minimize","","1","3535","","3846","4.51234","","","28449","","1","","0","3535","","makespan_reverse-cp2025","","","","","","13751","6.1177","","","3290","",""
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-03.dzn","OPTIMAL_SOLUTION","7.196956313913688","","455","","1634","13596822","1644","minimize","9217","10677","2613","11","10440","1.22275","4.192999","0.827","11559","-1251880626","2","1730","0","2613","359860","makespan_reverse-cp2025","20342","847","0.0","3.16","","491","4.199","0.0","358214","12822","1730","7975"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-03.dzn","OPTIMAL_SOLUTION","1.4742346301209182","","107","","426","5825","431","minimize","1673","108","609","1","1062","0.323912","0.023","0.641","1296","-569131134","1","1","0","609","678365","makespan_reverse-cp2025","1945","242","0.0","0.42","","139","0.026","0.0","677932","1709","1","0"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t016-02.dzn","OPTIMAL_SOLUTION","2.8165331839118153","","318","","1426","1353322","1435","minimize","7651","855","3262","3","8450","0.981629","0.156","0.874","9455","-266829757","1","476","0","3262","21459","makespan_reverse-cp2025","16473","726","0.0","16.02","","423","0.173","0.0","20022","10511","476","115"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t006-06.dzn","OPTIMAL_SOLUTION","0.8401473618578166","1213","","","282","4125","","minimize","605","","1213","","189","0.261382","","","606","","1","0","0","1213","","makespan_reverse-cp2025","","242","","","","189","0.094224","","79","578","",""
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-02.dzn","OPTIMAL_SOLUTION","0.786442703101784","","108","","466","5772","469","minimize","1733","108","1123","1","1182","0.333442","0.01","0.113","1494","-1383071414","1","0","0","1123","44571","makespan_reverse-cp2025","2260","242","0.0","2.11","","136","0.01","0.0","44100","1852","0","0"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-04.dzn","OPTIMAL_SOLUTION","3.884404468117282","","418","","1795","2622383","1806","minimize","10630","1814","3535","5","12124","1.25971","0.307","1.253","13246","38100349","2","815","0","3535","34249","makespan_reverse-cp2025","23548","968","0.0","4.75","","556","0.308","0.0","32441","14778","815","112"
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t012-06.dzn","SATISFIED","301.02894270489924","","213","","975","1510916515","983","minimize","4396","636833","2642","1","4224","0.65121","0.049","0.463","4948","514400169","1","635554","0","2642","41546","makespan_reverse-cp2025","8209","484","0.0","1.41","","288","299.34","0.0","40561","5632","635554","1042"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-06.dzn","OPTIMAL_SOLUTION","7.721581452060491","2826","","1525","9443","","","minimize","","42","2826","","2687","2.5969","","","16048","","20","","0","2826","","makespan_reverse-cp2025","","","","","13","7542","7.0717","","","2182","",""
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t004-03.dzn","OPTIMAL_SOLUTION","2.100855903001502","","103","","449","9247","848","minimize","1699","107","927","1","1114","0.323242","0.038","1.244","1393","-45342234","1","4","0","927","834235","makespan_reverse-cp2025","2096","242","0.0","0.63","","136","0.041","0.0","833385","1772","4","0"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-03.dzn","OPTIMAL_SOLUTION","0.6531248060055077","","60","","271","2657","275","minimize","835","60","969","1","528","0.273765","0.008","0.071","760","2129013050","1","0","0","969","36274","makespan_reverse-cp2025","1051","121","0.0","2.11","","75","0.008","0.0","35997","906","0","0"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-02.dzn","OPTIMAL_SOLUTION","0.5494327598717064","","4","","52","325","54","minimize","3","4","607","1","6","0.208273","0.003","0.056","113","1084635257","1","0","0","607","64494","makespan_reverse-cp2025","104","","0.0","0.05","","","0.003","0.0","64438","46","0","0"
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t045-03.dzn","UNKNOWN","310.1847671228461","","","","7025","","","minimize","97549","","","","155128","10.0665","","","158351","","0","","0","","","makespan_reverse-cp2025","","4235","","","","2396","","","","166065","",""
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t030-02.dzn","UNKNOWN","304.96001055580564","","","","4154","","","minimize","41228","","","","59616","4.22604","","","61741","","0","","0","","","makespan_reverse-cp2025","","2420","","","","1376","","","","65980","",""
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-04.dzn","OPTIMAL_SOLUTION","22.74655673210509","","409","","1795","108296005","1806","minimize","10630","36801","3535","1","12124","1.29031","19.08","1.266","13246","964051629","1","12620","0","3535","55534","makespan_reverse-cp2025","23548","968","0.0","4.75","","556","19.085","0.0","53726","14778","12620","23775"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t016-02.dzn","OPTIMAL_SOLUTION","4.963152991142124","3262","","","1416","264753","","minimize","3630","","3262","","1134","0.6434","","","2895","","1","514","0","3262","","makespan_reverse-cp2025","","1452","","","","1134","0.889568","","550","3180","",""
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t018-01.dzn","OPTIMAL_SOLUTION","7.043621747987345","3516","","","1814","1333113","","minimize","4840","","3516","","1512","0.776097","","","3701","","1","1903","0","3516","","makespan_reverse-cp2025","","1936","","","","1512","1.71337","","816","4184","",""
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-05.dzn","OPTIMAL_SOLUTION","0.996599345933646","","110","","542","435377","548","minimize","1895","872","1580","1","1506","0.410402","0.059","0.162","1981","1223193472","1","247","0","1580","8236","makespan_reverse-cp2025","2990","242","0.0","0.94","","148","0.059","0.0","7686","2258","247","515"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-02.dzn","UNKNOWN","302.24469107203186","","","","2018","","","minimize","12707","","","","15136","1.42611","","","16403","","0","","0","","","makespan_reverse-cp2025","","1089","","","","627","","","","18128","",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t013-06.dzn","OPTIMAL_SOLUTION","1.9547042970079929","","209","","1012","2181899","1018","minimize","4421","2793","2690","4","4274","0.634711","0.222","0.517","5073","-1277249432","2","483","0","2690","16184","makespan_reverse-cp2025","8382","484","0.0","0.94","","284","0.223","0.0","15164","5700","483","1874"
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-05.dzn","OPTIMAL_SOLUTION","0.7616580280009657","","108","","472","5985","474","minimize","1751","108","1099","1","1218","0.340057","0.009","0.087","1545","-1700477764","1","0","0","1099","8526","makespan_reverse-cp2025","2344","242","0.0","0.94","","136","0.009","0.0","8050","1894","0","0"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t035-02.dzn","SATISFIED","304.3509700130671","","","","5141","","","minimize","58976","","7699","","89402","6.12915","","","91953","","1","","0","","","makespan_reverse-cp2025","","3025","","","","1716","","","","97311","",""
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-03.dzn","OPTIMAL_SOLUTION","0.6498014279641211","","60","","271","2657","275","minimize","835","60","969","1","528","0.277719","0.008","0.071","760","1778103512","1","0","0","969","36274","makespan_reverse-cp2025","1051","121","0.0","2.11","","75","0.008","0.0","35997","906","0","0"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-06.dzn","OPTIMAL_SOLUTION","0.905226289993152","","114","","536","25518","540","minimize","2049","211","1605","1","1814","0.41168","0.014","0.133","2273","1175047962","1","97","0","1605","11422","makespan_reverse-cp2025","3612","242","0.0","1.41","","143","0.014","0.0","10880","2553","97","0"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-02.dzn","OPTIMAL_SOLUTION","0.5433596579823643","","4","","52","325","54","minimize","3","4","607","1","6","0.204327","0.005","0.057","113","1018322666","1","0","0","607","64494","makespan_reverse-cp2025","104","","0.0","0.05","","","0.005","0.0","64438","46","0","0"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t018-04.dzn","SATISFIED","301.12087514298037","3691","","","1798","823671","","minimize","4840","","3846","","1512","0.768043","","","3665","","4","516","0","3846","","makespan_reverse-cp2025","","1936","","","","1512","2.19202","","364","4174","",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t045-01.dzn","OPTIMAL_SOLUTION","46.02066725678742","8935","","","6976","","","minimize","97775","10278","8935","","157976","9.90907","","7.93","158754","","1","4741","0","8935","7057","makespan_reverse-cp2025","90519","4235","","","","","19.48","2724.0","","166517","",""
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t022-02.dzn","SATISFIED","302.90656683710404","","","","2609","","","minimize","19759","","4504","","25814","2.05161","","","27335","","1","","0","","","makespan_reverse-cp2025","","1452","","","","832","","","","29736","",""
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-04.dzn","OPTIMAL_SOLUTION","0.7660972829908133","","104","","434","6268","439","minimize","1678","105","800","1","1072","0.32427","0.01","0.106","1323","882917576","1","1","0","800","40448","makespan_reverse-cp2025","1988","242","0.0","0.94","","136","0.01","0.0","40007","1720","1","0"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t030-03.dzn","SATISFIED","304.79566775891","","","","4168","","","minimize","40874","","6009","","58908","4.33327","","","61063","","1","","0","","","makespan_reverse-cp2025","","2420","","","","1375","","","","65279","",""
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-01.dzn","OPTIMAL_SOLUTION","0.7034985241480172","","64","","316","4557","321","minimize","934","64","1590","1","726","0.307154","0.003","0.078","1051","798850490","1","0","0","1590","4636","makespan_reverse-cp2025","1516","121","0.0","3.16","","80","0.003","0.0","4313","1151","0","0"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t018-01.dzn","OPTIMAL_SOLUTION","3.804083497961983","","413","","1826","2374919","1837","minimize","11151","1525","3516","3","13166","1.3405","0.258","1.171","14359","540698215","1","489","0","3516","34587","makespan_reverse-cp2025","25651","968","0.0","7.12","","559","0.259","0.0","32748","15853","489","620"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-03.dzn","OPTIMAL_SOLUTION","3.118799285031855","","264","","1203","11277253","1210","minimize","5890","6027","2667","1","6070","0.800177","0.959","0.659","6939","1279808841","1","5101","0","2667","30382","makespan_reverse-cp2025","11806","605","0.0","0.94","","356","0.96","0.0","29170","7809","5101","1427"
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t025-01.dzn","OPTIMAL_SOLUTION","10.236150545068085","","776","","3181","12823258","3200","minimize","25972","4035","5065","1","34814","2.72286","1.573","3.48","36542","321595297","1","2656","0","5065","79089","makespan_reverse-cp2025","67960","1815","0.0","10.68","","1035","1.578","0.0","75887","39640","2656","697"
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-06.dzn","OPTIMAL_SOLUTION","2.270210368093103","","262","","1178","1781692","1185","minimize","5735","1683","2919","3","5760","0.759207","0.251","0.611","6573","1171609199","1","365","0","2919","19875","makespan_reverse-cp2025","11167","605","0.0","7.12","","353","0.251","0.0","18688","7472","365","1027"
