configuration,problem,model,data_file,status,time,trailMem,nogoods,eliminatedLinearConstraints,flatBoolConstraints,backjumps,flatBoolVars,flatIntVars,objectiveBound,initTime,propagations,flatIntConstraints,method,peakDepth,failures,run,baseMem,boolVariables,eliminatedImplications,nSolutions,flatTime,openNodes,paths,intVars,peakMem,evaluatedHalfReifiedConstraints,randomSeed,solver_objective,solveTime,propagators,restarts,evaluatedReifiedConstraints,variables,nodes
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t017-03.dzn,SATISFIED,9.737404010025784,,,2592.0,,,3005,15902,,,,28471,satisfy,,,results_sat_all,,,,1,4.43659,,0,,,11344.0,,,8.6855,,,4658.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t018-01.dzn,SATISFIED,8.528157289954834,,,2958.0,,,3403,19354,,,,34364,satisfy,,,results_sat_all,,,,1,5.59876,,0,,,14099.0,,,7.5287,,,5266.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t018-02.dzn,SATISFIED,9.176567590096964,,,2984.0,,,3403,20115,,,,35513,satisfy,,,results_sat_all,,,,1,5.85795,,0,,,14857.0,,,8.1363,,,5284.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t018-03.dzn,SATISFIED,17.1422756400425,,,3324.0,,,3780,22327,,,,39544,satisfy,,,results_sat_all,,,,1,6.56484,,0,,,16390.0,,,15.9786,,,5755.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t019-01.dzn,SATISFIED,82.61095171200577,,,3324.0,,,3801,23145,,,,40779,satisfy,,,results_sat_all,,,,1,6.73977,209.0,0,,,17174.0,,,81.4614,,,5886.0,,2613.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t019-02.dzn,SATISFIED,11.097689953050576,,,3324.0,,,3801,22483,,,,39795,satisfy,,,results_sat_all,,,,1,6.24878,,0,,,16512.0,,,10.0289,,,5886.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t019-03.dzn,SATISFIED,12.666028891922906,,,3324.0,,,3801,24184,,,,42348,satisfy,,,results_sat_all,,,,1,6.70461,,0,,,18214.0,,,11.5543,,,5886.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t001-01.dzn,SATISFIED,0.8270654800580814,,,,,,20,46,,,,45,satisfy,,,results_sat_all,,,,1,0.327683,,0,,,49.0,,,0.272,,,42.0,,0.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t001-02.dzn,SATISFIED,0.8189617890166119,,,,,,20,46,,,,45,satisfy,,,results_sat_all,,,,1,0.306823,,0,,,49.0,,,0.2559,,,42.0,,0.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t001-03.dzn,SATISFIED,0.9880061600124465,,,,,,20,46,,,,45,satisfy,,,results_sat_all,,,,1,0.345951,,0,,,49.0,,,0.2697,,,42.0,,0.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t020-01.dzn,SATISFIED,42.10335649293848,,,3720.0,,,4199,25612,,,,45260,satisfy,,,results_sat_all,,,,1,7.59516,2.0,0,,,18957.0,,,40.8481,,,6328.0,,453.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t020-02.dzn,SATISFIED,23.35907265706919,,,3690.0,,,4199,25585,,,,45218,satisfy,,,results_sat_all,,,,1,7.03112,,0,,,18931.0,,,22.2791,,,6329.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t020-03.dzn,SATISFIED,33.47383611800615,,,3690.0,,,4199,26734,,,,46942,satisfy,,,results_sat_all,,,,1,7.49664,,0,,,20081.0,,,32.318399,,,6478.0,,192.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t021-01.dzn,SATISFIED,18.138418992049992,,,4056.0,,,4597,29785,,,,52255,satisfy,,,results_sat_all,,,,1,8.74692,,0,,,22330.0,,,16.8632,,,7162.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t021-02.dzn,SATISFIED,13.955410717986524,,,4056.0,,,4597,29625,,,,52014,satisfy,,,results_sat_all,,,,1,8.75825,,0,,,22170.0,,,12.7095,,,7162.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t021-03.dzn,SATISFIED,37.24433394894004,,,4056.0,,,4597,29455,,,,51787,satisfy,,,results_sat_all,,,,1,8.09279,,0,,,22056.0,,,35.9482,,,6932.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t022-01.dzn,SATISFIED,39.81041502405424,,,4422.0,,,4995,37426,,,,64482,satisfy,,,results_sat_all,,,,1,11.2168,,0,,,29203.0,,,38.2023,,,7818.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t022-02.dzn,SATISFIED,36.84267717204057,,,4422.0,,,4995,35124,,,,61059,satisfy,,,results_sat_all,,,,1,9.50456,,0,,,26961.0,,,35.5366,,,7568.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t022-03.dzn,SATISFIED,27.7035595739726,,,4422.0,,,4995,33662,,,,58879,satisfy,,,results_sat_all,,,,1,9.73201,2.0,0,,,25499.0,,,26.3545,,,7568.0,,32.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t025-01.dzn,SATISFIED,170.49786298989784,,,5520.0,,,6189,46548,,,,80602,satisfy,,,results_sat_all,,,,1,13.3633,336.0,0,,,35910.0,,,168.6939,,,9858.0,,911.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t025-02.dzn,SATISFIED,75.98161135998089,,,5520.0,,,6189,46581,,,,80638,satisfy,,,results_sat_all,,,,1,13.2561,,0,,,35942.0,,,74.1593,,,9858.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t025-03.dzn,SATISFIED,168.98930803698022,,,5520.0,,,6189,48008,,,,82779,satisfy,,,results_sat_all,,,,1,13.2674,,0,,,37370.0,,,167.214,,,9858.0,,649.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t002-01.dzn,SATISFIED,1.062043105950579,,,305.0,,,390,974,,,,1878,satisfy,,,results_sat_all,,,,1,0.51983,,0,,,586.0,,,0.4939,,,419.0,,0.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t002-02.dzn,SATISFIED,0.888761009904556,,,,,,44,174,,,,222,satisfy,,,results_sat_all,,,,1,0.369116,,0,,,197.0,,,0.321,,,98.0,,0.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t002-03.dzn,SATISFIED,0.8554909649537876,,,,,,42,117,,,,131,satisfy,,,results_sat_all,,,,1,0.351198,,0,,,126.0,,,0.3013,,,88.0,,0.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t030-01.dzn,SATISFIED,183.39925074996427,,,7350.0,,,8179,73864,,,,125893,satisfy,,,results_sat_all,,,,1,20.0692,,0,,,58841.0,,,180.9142,,,13498.0,,307.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t030-02.dzn,UNKNOWN,305.12304628500715,,,7350.0,,,8179,75328,,,,128089,satisfy,,,results_sat_all,,,,0,23.1686,,0,,,60305.0,,,276.8011,,,13498.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t030-03.dzn,UNKNOWN,304.8813097800594,,,7350.0,,,8179,74556,,,,126929,satisfy,,,results_sat_all,,,,0,22.5615,,0,,,59533.0,,,277.5164,,,13498.0,,742.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t035-01.dzn,SATISFIED,105.16959960700478,,,9180.0,,,10169,105985,,,,178810,satisfy,,,results_sat_all,,,,1,29.4975,,0,,,86126.0,,,101.7894,,,17438.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t035-02.dzn,UNKNOWN,306.6871335229371,,,9180.0,,,10169,109087,,,,183507,satisfy,,,results_sat_all,,,,0,32.8813,,0,,,89354.0,,,267.041099,,,16928.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t035-03.dzn,UNKNOWN,306.96444605407305,,,9180.0,,,10169,105711,,,,178462,satisfy,,,results_sat_all,,,,0,30.6545,,0,,,85978.0,,,269.466,,,16928.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t003-01.dzn,SATISFIED,0.8993392650736496,,,,,,59,158,,,,172,satisfy,,,results_sat_all,,,,1,0.365514,,0,,,168.0,,,0.318,,,124.0,,0.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t003-02.dzn,SATISFIED,0.9949972269823776,,,,,,59,160,,,,175,satisfy,,,results_sat_all,,,,1,0.451566,,0,,,170.0,,,0.3282,,,124.0,,0.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t003-03.dzn,SATISFIED,1.4824100129771978,,,627.0,,,780,2099,,,,4034,satisfy,,,results_sat_all,,,,1,0.812239,,0,,,1312.0,,,0.8625,,,826.0,,0.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t040-01.dzn,UNKNOWN,308.45721563405823,,,11010.0,,,12159,143884,,,,240819,satisfy,,,results_sat_all,,,,0,43.1005,,0,,,118891.0,,,256.8702,,,21068.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t040-02.dzn,UNKNOWN,309.2107330629369,,,11010.0,,,12159,147369,,,,245996,satisfy,,,results_sat_all,,,,0,44.5888,,0,,,122225.0,,,255.3182,,,21678.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t040-03.dzn,UNKNOWN,309.2792842979543,,,11010.0,,,12159,144281,,,,241414,satisfy,,,results_sat_all,,,,0,41.9795,,0,,,119287.0,,,258.6145,,,21068.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t045-01.dzn,UNKNOWN,312.15278200397734,,,12840.0,,,14149,188147,,,,312648,satisfy,,,results_sat_all,,,,0,54.3888,,0,,,157444.0,,,245.5858,,,25508.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t045-02.dzn,UNKNOWN,311.27084190095775,,,12840.0,,,14149,188583,,,,313303,satisfy,,,results_sat_all,,,,0,54.7937,,0,,,157880.0,,,245.1025,,,25508.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t045-03.dzn,UNKNOWN,311.9640028530266,,,12840.0,,,14149,189235,,,,314193,satisfy,,,results_sat_all,,,,0,55.7809,,0,,,158356.0,,,244.1419,,,26218.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t004-01.dzn,SATISFIED,1.1782874420750886,,,329.0,,,449,1258,,,,2290,satisfy,,,results_sat_all,,,,1,0.609564,,0,,,848.0,,,0.6099,,,537.0,,0.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t004-02.dzn,SATISFIED,0.9515811519231648,,,,,,86,342,,,,438,satisfy,,,results_sat_all,,,,1,0.42515,,0,,,381.0,,,0.383,,,186.0,,0.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t004-03.dzn,SATISFIED,1.4567064569564536,,,624.0,,,790,2199,,,,4158,satisfy,,,results_sat_all,,,,1,0.806763,,0,,,1412.0,,,0.8527,,,862.0,,0.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t050-01.dzn,UNKNOWN,313.9666517430451,,,14670.0,,,16139,238176,,,,393434,satisfy,,,results_sat_all,,,,0,68.475,,0,,,201113.0,,,231.4303,,,31058.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t050-02.dzn,UNKNOWN,314.8831091390457,,,14670.0,,,16139,238234,,,,393520,satisfy,,,results_sat_all,,,,0,69.8856,,0,,,201171.0,,,230.0004,,,31058.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t050-03.dzn,UNKNOWN,313.89693042601,,,14670.0,,,16139,238718,,,,394244,satisfy,,,results_sat_all,,,,0,66.629099,,0,,,201655.0,,,233.2686,,,31058.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t005-01.dzn,SATISFIED,1.2079122680006549,,,322.0,,,469,1269,,,,2277,satisfy,,,results_sat_all,,,,1,0.637457,,0,,,874.0,,,0.635,,,577.0,,0.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t005-02.dzn,SATISFIED,1.4701143760466948,,,617.0,,,807,2279,,,,4243,satisfy,,,results_sat_all,,,,1,0.765518,,0,,,1504.0,,,0.821,,,896.0,,0.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t005-03.dzn,SATISFIED,1.2791947659570724,,,329.0,,,469,1294,,,,2326,satisfy,,,results_sat_all,,,,1,0.646336,,0,,,886.0,,,0.6574,,,583.0,,0.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t006-01.dzn,SATISFIED,2.142339395941235,,,750.0,,,882,3189,,,,5917,satisfy,,,results_sat_all,,,,1,1.15578,,0,,,2082.0,,,1.338,,,1207.0,,0.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t006-02.dzn,SATISFIED,1.8857264700345693,,,718.0,,,887,2890,,,,5327,satisfy,,,results_sat_all,,,,1,1.12857,,0,,,1969.0,,,1.2578,,,1140.0,,0.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t006-03.dzn,SATISFIED,1.5018409540643916,,,384.0,,,508,1893,,,,3380,satisfy,,,results_sat_all,,,,1,0.84848,,0,,,1324.0,,,0.9057,,,803.0,,0.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t007-01.dzn,SATISFIED,1.590152505086735,,,378.0,,,533,1958,,,,3427,satisfy,,,results_sat_all,,,,1,0.92694,,0,,,1444.0,,,0.9966,,,843.0,,0.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t007-02.dzn,SATISFIED,2.705312603968196,,,1110.0,,,1280,5212,,,,9488,satisfy,,,results_sat_all,,,,1,1.678,,0,,,3625.0,,,2.0384,,,1669.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t007-03.dzn,SATISFIED,1.562693150015548,,,396.0,,,524,2093,,,,3798,satisfy,,,results_sat_all,,,,1,0.852649,,0,,,1375.0,,,0.937,,,941.0,,0.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t008-01.dzn,SATISFIED,1.305574579979293,,,,,,173,718,,,,935,satisfy,,,results_sat_all,,,,1,0.623857,,0,,,810.0,,,0.5964,,,378.0,,0.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t008-02.dzn,SATISFIED,1.6427987370407209,,,373.0,,,540,2095,,,,3707,satisfy,,,results_sat_all,,,,1,0.945862,,0,,,1474.0,,,1.0296,,,953.0,,0.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t008-03.dzn,SATISFIED,3.4472569660283625,,,1465.0,,,1668,6891,,,,12668,satisfy,,,results_sat_all,,,,1,2.12125,,0,,,4674.0,,,2.722,,,2201.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t009-01.dzn,SATISFIED,2.719953419058584,,,1110.0,,,1329,5156,,,,9396,satisfy,,,results_sat_all,,,,1,1.64666,,0,,,3564.0,,,2.0128,,,1845.0,,0.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t009-02.dzn,SATISFIED,2.8257444029441103,,,1122.0,,,1320,5576,,,,10183,satisfy,,,results_sat_all,,,,1,1.7064,,0,,,3801.0,,,2.1355,,,1891.0,,1.0
gurobi_free_fixedorder_col2,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t009-03.dzn,SATISFIED,2.1398449289845303,,,745.0,,,935,3700,,,,6803,satisfy,,,results_sat_all,,,,1,1.28477,,0,,,2412.0,,,1.4859,,,1526.0,,0.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t010-04.dzn,SATISFIED,2.812798350933008,,,1122.0,,,1347,5524,,,,10100,satisfy,,,results_sat_all,,,,1,1.72049,,0,,,3741.0,,,2.1191,,,1975.0,,1.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t010-05.dzn,SATISFIED,3.487874952028505,,,1494.0,,,1718,7810,,,,14264,satisfy,,,results_sat_all,,,,1,2.23259,,0,,,5308.0,,,2.7581,,,2499.0,,0.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t010-06.dzn,SATISFIED,3.528540696017444,,,1494.0,,,1718,7346,,,,13573,satisfy,,,results_sat_all,,,,1,2.20354,,0,,,4846.0,,,2.7973,,,2483.0,,1.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t011-04.dzn,SATISFIED,3.700118412030861,,,1494.0,,,1742,7829,,,,14295,satisfy,,,results_sat_all,,,,1,2.33244,,0,,,5305.0,,,2.9604,,,2606.0,,1.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t011-05.dzn,SATISFIED,2.325304875033908,,,756.0,,,994,4044,,,,7249,satisfy,,,results_sat_all,,,,1,1.43279,,0,,,2817.0,,,1.6683,,,1657.0,,0.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t011-06.dzn,SATISFIED,1.8778516589663925,,,396.0,,,617,2785,,,,4822,satisfy,,,results_sat_all,,,,1,1.11317,,0,,,2034.0,,,1.2612,,,1230.0,,1.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t012-04.dzn,SATISFIED,2.4062881630379707,,,762.0,,,1015,4321,,,,7747,satisfy,,,results_sat_all,,,,1,1.49081,,0,,,2977.0,,,1.7494,,,1798.0,,0.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t012-05.dzn,SATISFIED,2.4047057040734217,,,762.0,,,1015,4423,,,,7905,satisfy,,,results_sat_all,,,,1,1.49615,,0,,,3089.0,,,1.7514,,,1748.0,,0.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t012-06.dzn,SATISFIED,3.855212501017377,,,1482.0,,,1772,7721,,,,13929,satisfy,,,results_sat_all,,,,1,2.36328,,0,,,5434.0,,,3.098,,,2594.0,,1.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t013-04.dzn,SATISFIED,9.61569867900107,,,2952.0,,,3289,17488,,,,31346,satisfy,,,results_sat_all,,,,1,4.7833,,0,,,12566.0,,,8.6312,,,4550.0,,1.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t013-05.dzn,SATISFIED,4.640285479021259,,,1860.0,,,2161,10170,,,,18487,satisfy,,,results_sat_all,,,,1,2.95837,,0,,,6992.0,,,3.8442,,,3260.0,,1.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t013-06.dzn,SATISFIED,3.729860916966573,,,1494.0,,,1787,8018,,,,14598,satisfy,,,results_sat_all,,,,1,2.37805,,0,,,5476.0,,,2.9793,,,2737.0,,1.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t014-04.dzn,SATISFIED,5.558679718989879,,,2226.0,,,2559,12897,,,,23253,satisfy,,,results_sat_all,,,,1,3.58383,,0,,,9063.0,,,4.7435,,,3830.0,,1.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t014-05.dzn,SATISFIED,4.117581691942178,,,1494.0,,,1811,8265,,,,14968,satisfy,,,results_sat_all,,,,1,2.70198,,0,,,5709.0,,,3.2549,,,2816.0,,0.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t014-06.dzn,SATISFIED,5.068275120924227,,,1860.0,,,2185,10304,,,,18687,satisfy,,,results_sat_all,,,,1,2.98755,,0,,,7105.0,,,4.2583,,,3369.0,,1.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t015-04.dzn,SATISFIED,5.956878360942937,,,1880.0,,,2209,10599,,,,19142,satisfy,,,results_sat_all,,,,1,3.21463,,0,,,7376.0,,,5.1274,,,3493.0,,1.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t015-05.dzn,SATISFIED,4.861177218961529,,,1860.0,,,2209,11102,,,,19892,satisfy,,,results_sat_all,,,,1,3.14245,,0,,,7884.0,,,4.0659,,,3478.0,,1.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t015-06.dzn,SATISFIED,4.855373325990513,,,1860.0,,,2209,10798,,,,19438,satisfy,,,results_sat_all,,,,1,3.11785,,0,,,7580.0,,,4.0892,,,3478.0,,1.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t016-04.dzn,SATISFIED,6.109887743019499,,,2226.0,,,2607,13136,,,,23622,satisfy,,,results_sat_all,,,,1,3.85649,,0,,,9257.0,,,5.2175,,,4062.0,,1.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t016-05.dzn,SATISFIED,7.692693699966185,,,2958.0,,,3358,18204,,,,32612,satisfy,,,results_sat_all,,,,1,4.84615,,0,,,13008.0,,,6.6569,,,5012.0,,1.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t016-06.dzn,SATISFIED,6.696775826974772,,,2226.0,,,2607,13136,,,,23634,satisfy,,,results_sat_all,,,,1,3.92765,,0,,,9257.0,,,5.8047,,,4062.0,,1.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t017-04.dzn,SATISFIED,9.84865084302146,,,2958.0,,,3379,18554,,,,33150,satisfy,,,results_sat_all,,,,1,5.10837,,0,,,13328.0,,,8.8623,,,5136.0,,1.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t017-05.dzn,SATISFIED,7.233720068004914,,,2592.0,,,3005,15936,,,,28521,satisfy,,,results_sat_all,,,,1,4.54039,,0,,,11378.0,,,6.1241,,,4658.0,,1.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t017-06.dzn,SATISFIED,8.608439894975163,,,2592.0,,,3005,16073,,,,28744,satisfy,,,results_sat_all,,,,1,4.44656,,0,,,11550.0,,,7.6975,,,4508.0,,1.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t018-04.dzn,SATISFIED,12.642013152013533,,,2958.0,,,3403,19308,,,,34293,satisfy,,,results_sat_all,,,,1,5.62842,,0,,,14053.0,,,11.436,,,5266.0,,1.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t018-05.dzn,SATISFIED,17.205555949010886,,,2958.0,,,3403,22798,,,,39530,satisfy,,,results_sat_all,,,,1,6.43048,,0,,,17543.0,,,16.1494,,,5266.0,,1.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t018-06.dzn,SATISFIED,9.185159501968885,,,2958.0,,,3403,20298,,,,35786,satisfy,,,results_sat_all,,,,1,5.8244,,0,,,15043.0,,,8.1577,,,5266.0,,1.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t019-04.dzn,SATISFIED,14.590785679989494,,,3324.0,,,3801,22151,,,,39297,satisfy,,,results_sat_all,,,,1,6.26835,,0,,,16180.0,,,13.462,,,5886.0,,1.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t019-05.dzn,SATISFIED,19.62067208706867,,,3324.0,,,3801,22176,,,,39335,satisfy,,,results_sat_all,,,,1,6.14546,,0,,,16206.0,,,18.6248,,,5886.0,,22.0
gurobi_free_fixedorder_col2,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t019-06.dzn,SATISFIED,15.179653738974594,,,3324.0,,,3801,23053,,,,40665,satisfy,,,results_sat_all,,,,1,6.68057,,0,,,17128.0,,,14.0907,,,5696.0,,1.0
